id_consumo;id_insumo;id_maquina;cantidad;fecha
5211;1200051;MA087;500;23/1/2023
5212;1200052;MA081;500;23/1/2023
5213;1200056;MA109;500;23/1/2023
5214;1200387;VA135;500;23/1/2023
5215;1202942;MA091;500;23/1/2023
5216;1203143;MA111;1500;23/1/2023
5217;1207809;MA130;1;23/1/2023
5218;1209705;MA170;200;23/1/2023
5219;1900536;OR144;2;23/1/2023
5220;2006758;OR098;10;23/1/2023
5221;2100010;MA169;2;23/1/2023
5222;2100029;MA154;10;23/1/2023
5223;2100436;VA156;1;23/1/2023
5224;2402827;MA080;1;23/1/2023
5225;2403442;MA088;1;23/1/2023
5226;3001121;MA079;15;23/1/2023
5227;1203017;MA081;2000;24/1/2023
5228;1204137;MT104;2500;24/1/2023
5229;2006758;MA086;1;24/1/2023
5230;1200051;MA088;500;25/1/2023
5231;1200052;MA126;500;25/1/2023
5232;1200056;MA150;500;25/1/2023
5233;2006758;OR096;1;25/1/2023
5234;2006758;MA108;2;25/1/2023
5235;1200017;OR152;500;26/1/2023
5236;1200044;MA094;500;26/1/2023
5237;1200047;VA164;500;26/1/2023
5238;1200048;MA112;500;26/1/2023
5239;1200806;OR148;2;26/1/2023
5240;1200809;VA167;3;26/1/2023
5241;1205311;MA084;1;26/1/2023
5242;1306286;OR144;100;26/1/2023
5243;2001718;VA136;100;26/1/2023
5244;2001734;MA010;100;26/1/2023
5245;2001860;MA101;100;26/1/2023
5246;2006758;OR148;1;26/1/2023
5247;2201046;MA109;5600;26/1/2023
5248;3001121;MA084;15;26/1/2023
5249;3003136;VA132;3;26/1/2023
5250;1202942;VA133;500;27/1/2023
5251;1203011;MA155;250;27/1/2023
5252;1203012;MA114;2;27/1/2023
5253;1203143;MA085;500;27/1/2023
5254;1203400;OR144;1;27/1/2023
5255;1210833;MA101;50;27/1/2023
5256;1210835;MA094;50;27/1/2023
5257;2001899;OR152;1;27/1/2023
5258;2006758;MA019;10;27/1/2023
5259;2020397;MA128;1;27/1/2023
5260;2020398;MA055;1;27/1/2023
5261;2102471;MA126;1;27/1/2023
5262;2200025;MA110;200;30/1/2023
5263;2201046;MA112;800;30/1/2023
5264;1203017;MA154;2500;31/1/2023
5265;1204137;MA073;2500;31/1/2023
5266;2006758;MA036;20;31/1/2023
5267;1204300;VA133;2250;1/2/2023
5268;2406565;MA128;1;1/2/2023
5269;1200430;OR149;250;3/2/2023
5270;1200431;MA110;250;3/2/2023
5271;1200432;VA165;250;3/2/2023
5272;2300036;MA126;60;3/2/2023
5273;3001415;VA159;3;3/2/2023
5274;3007780;MA087;3;3/2/2023
5275;1200825;VA138;1;6/2/2023
5276;1200044;VA157;500;7/2/2023
5277;1200047;MA072;500;7/2/2023
5278;1200049;MA088;1000;7/2/2023
5279;1200052;MA126;500;7/2/2023
5280;1200055;VA160;2000;7/2/2023
5281;1200056;MA084;500;7/2/2023
5282;1200057;OR098;2000;7/2/2023
5283;1200059;OR123;2500;7/2/2023
5284;1200130;VA134;500;7/2/2023
5285;1200144;OR076;500;7/2/2023
5286;1200306;VA138;2000;7/2/2023
5287;1200430;MA081;1250;7/2/2023
5288;1200431;MA010;1250;7/2/2023
5289;1200432;MA109;1000;7/2/2023
5290;1200435;MA089;1000;7/2/2023
5291;1200501;OR149;250;7/2/2023
5292;1200502;MA120;250;7/2/2023
5293;1202942;OR098;750;7/2/2023
5294;1203011;MA015;500;7/2/2023
5295;1203143;MA042;2500;7/2/2023
5296;1203495;MA036;1000;7/2/2023
5297;1203592;OR097;1000;7/2/2023
5298;1207114;MA015;1000;7/2/2023
5299;1207130;MA101;1000;7/2/2023
5300;3002637;VA138;3;7/2/2023
5301;3003136;MA085;3;7/2/2023
5302;1200418;VA160;5000;8/2/2023
5303;1200500;VA135;4000;8/2/2023
5304;1900005;MA100;10;8/2/2023
5305;2022479;MA109;1;8/2/2023
5306;2108038;VA132;6;8/2/2023
5307;2152914;MA146;5;8/2/2023
5308;3200035;MA086;4;8/2/2023
5309;1202294;MA147;2000;9/2/2023
5310;1207565;MA085;400;9/2/2023
5311;1208012;OR124;2000;9/2/2023
5312;2108803;MA095;5;9/2/2023
5313;2108831;MA044;4;9/2/2023
5314;2118673;MA120;4;9/2/2023
5315;2170128;MA091;3;9/2/2023
5316;1200037;OR144;4;10/2/2023
5317;1200387;MA085;3500;10/2/2023
5318;1203017;MA114;2500;10/2/2023
5319;1204137;MA005;2000;10/2/2023
5320;1205778;VA133;3500;10/2/2023
5321;1904825;MA106;2;10/2/2023
5322;2006758;MA128;20;10/2/2023
5323;1200473;VA165;2;11/2/2023
5324;1300474;MA115;2;11/2/2023
5325;2005786;MT105;5;11/2/2023
5326;2025313;OR098;5;11/2/2023
5327;2029950;MA146;6;11/2/2023
5328;2029969;MT104;6;11/2/2023
5329;2100851;MA129;9;11/2/2023
5330;2116308;OR076;1;11/2/2023
5331;1200049;VA167;2000;13/2/2023
5332;1200300;VA160;2000;13/2/2023
5333;1200400;MT105;500;13/2/2023
5334;1200404;OR124;500;13/2/2023
5335;1200407;MA045;500;13/2/2023
5336;1200412;MA044;500;13/2/2023
5337;1201350;MA106;1;13/2/2023
5338;1203143;MA153;2000;13/2/2023
5339;2024001;MA090;100;13/2/2023
5340;2024696;MA107;100;13/2/2023
5341;2024704;VA159;100;13/2/2023
5342;2401576;VA165;1;13/2/2023
5343;2403442;MA103;1;13/2/2023
5344;1200037;OR144;4;14/2/2023
5345;1202942;OR144;3000;14/2/2023
5346;1204138;MA150;3000;14/2/2023
5347;2006758;MA121;20;14/2/2023
5348;2100266;MA089;12;14/2/2023
5349;2200317;MA091;19;14/2/2023
5350;2300036;VA159;18;14/2/2023
5351;1200051;MA019;500;15/2/2023
5352;1200052;MA055;500;15/2/2023
5353;1200056;MA078;500;15/2/2023
5354;1200059;MA101;500;15/2/2023
5355;1200430;OR152;750;15/2/2023
5356;1200431;VA137;750;15/2/2023
5357;1200432;MT118;1000;15/2/2023
5358;1200435;VA138;1000;15/2/2023
5359;1200762;MA027;10;15/2/2023
5360;1200767;MA042;20;15/2/2023
5361;1203320;MA044;2;15/2/2023
5362;1203339;MA015;2;15/2/2023
5363;1203401;MA068;2;15/2/2023
5364;2100029;VA166;2;15/2/2023
5365;2400132;MA043;1;15/2/2023
5366;2406565;MA045;1;15/2/2023
5367;3001121;MA177;15;15/2/2023
5368;3003136;MA150;3;15/2/2023
5369;1200050;VA132;250;16/2/2023
5370;1200051;MA129;500;16/2/2023
5371;1200052;MA036;500;16/2/2023
5372;1200056;MA107;500;16/2/2023
5373;1200059;MA091;500;16/2/2023
5374;1200306;MA168;2000;16/2/2023
5375;1200788;MA173;1000;16/2/2023
5376;1202942;VA135;3000;16/2/2023
5377;1203143;OR145;500;16/2/2023
5378;1203436;MA173;2;16/2/2023
5379;1204138;MA084;3000;16/2/2023
5380;1204139;VA160;2000;16/2/2023
5381;1207489;MA127;2000;16/2/2023
5382;3001431;MT117;5;16/2/2023
5383;3003102;MA068;50;16/2/2023
5384;3003136;VA140;4;16/2/2023
5385;3007780;VA137;4;16/2/2023
5386;1200051;MA150;500;17/2/2023
5387;1200052;MA107;500;17/2/2023
5388;1200056;MA170;500;17/2/2023
5389;1200059;OR148;500;17/2/2023
5390;1200501;MA107;1500;17/2/2023
5391;1200502;VA139;1500;17/2/2023
5392;1200504;OR149;3000;17/2/2023
5393;1200774;MA043;6;17/2/2023
5394;1200821;VA136;2000;17/2/2023
5395;1202942;MA085;2750;17/2/2023
5396;1204138;MA465;2000;17/2/2023
5397;1207790;MA115;4;17/2/2023
5398;1207809;MA129;2;17/2/2023
5399;1208106;MA100;6;17/2/2023
5400;1905918;MA113;10;17/2/2023
5401;2033671;VA157;1;17/2/2023
5402;2100118;OR145;5;17/2/2023
5403;3300374;MA086;24;17/2/2023
5404;1200043;MA113;6;18/2/2023
5405;1900005;MA045;2;18/2/2023
5406;2403823;MA001;1;18/2/2023
5407;2407007;MA171;1;18/2/2023
5408;2006758;MA110;1;19/2/2023
5409;2006758;MA169;1;20/2/2023
5410;2406557;MA050;1;20/2/2023
5411;1200140;MA122;500;22/2/2023
5412;1200300;MA107;2000;22/2/2023
5413;1200400;VA140;750;22/2/2023
5414;1200404;MA177;500;22/2/2023
5415;1200407;MA115;750;22/2/2023
5416;1200715;VA133;200;22/2/2023
5417;1202942;OR149;500;22/2/2023
5418;1203013;OR145;2;22/2/2023
5419;1203495;MA150;1000;22/2/2023
5420;1203592;MA109;1000;22/2/2023
5421;1207114;OR149;1000;22/2/2023
5422;1207130;MA174;1000;22/2/2023
5423;2015898;MA146;2;22/2/2023
5424;2022614;MA122;2;22/2/2023
5425;2406557;MA174;1;22/2/2023
5426;3600017;MA068;7;22/2/2023
5427;1200011;OR144;500;23/2/2023
5428;1200050;MA155;500;23/2/2023
5429;1200302;VA164;250;23/2/2023
5430;1200304;VA137;250;23/2/2023
5431;1200306;MA011;2000;23/2/2023
5432;1200400;MA029;250;23/2/2023
5433;1200407;MA130;250;23/2/2023
5434;1202294;MA050;250;23/2/2023
5435;1203584;MA059;500;23/2/2023
5436;1204139;MA170;2000;23/2/2023
5437;1207489;MA122;500;23/2/2023
5438;1207990;MA113;500;23/2/2023
5439;3002637;MA109;3;23/2/2023
5440;1200778;MA085;20;24/2/2023
5441;1201605;MA073;50;24/2/2023
5442;1205971;MA175;50;24/2/2023
5443;1205972;OR099;50;24/2/2023
5444;1205975;MA119;50;24/2/2023
5445;1207790;MA005;2;24/2/2023
5446;1207809;MA173;2;24/2/2023
5447;1906452;VA159;10;24/2/2023
5448;1906707;MA042;10;24/2/2023
5449;1906731;MA091;10;24/2/2023
5450;2006758;OR145;10;24/2/2023
5451;2116064;MA122;6;24/2/2023
5452;2400898;OR152;4;24/2/2023
5453;1200037;MA127;3;27/2/2023
5454;1200050;OR142;500;27/2/2023
5455;1200387;VA157;500;27/2/2023
5456;1200431;MA042;250;27/2/2023
5457;1200501;MA106;250;27/2/2023
5458;1200502;VA132;500;27/2/2023
5459;1201350;VA157;1;27/2/2023
5460;1202942;VA165;250;27/2/2023
5461;1203017;VA135;2500;27/2/2023
5462;1203143;VA167;500;27/2/2023
5463;1203371;MA175;2;27/2/2023
5464;1203495;OR125;250;27/2/2023
5465;1203592;VA157;250;27/2/2023
5466;1204137;MA120;2500;27/2/2023
5467;1207790;MA115;2;27/2/2023
5468;2400863;OR144;2;27/2/2023
5469;1200017;MA094;1000;28/2/2023
5470;1200044;MA055;1000;28/2/2023
5471;1200047;MA150;1000;28/2/2023
5472;1200048;MA154;1000;28/2/2023
5473;1200057;MA128;500;28/2/2023
5474;1200300;VA135;2000;28/2/2023
5475;1200400;VA158;500;28/2/2023
5476;1200404;MT105;500;28/2/2023
5477;1200407;MA170;500;28/2/2023
5478;1200412;MA078;500;28/2/2023
5479;1200778;MA175;10;28/2/2023
5480;1204137;OR142;2500;28/2/2023
5481;1905005;MA094;4;28/2/2023
5482;2400597;VA137;4;28/2/2023
5483;2402039;MA005;1;28/2/2023
5484;1200302;VA136;1000;1/3/2023
5485;1202294;VA159;3000;1/3/2023
5486;1208012;OR143;4000;1/3/2023
5487;2006758;MA116;20;1/3/2023
5488;2101197;MA085;50;1/3/2023
5489;2103133;MA112;20;1/3/2023
5490;2110993;MA128;1;1/3/2023
5491;1200017;VA133;500;2/3/2023
5492;1200044;OR152;500;2/3/2023
5493;1200047;MA155;1000;2/3/2023
5494;1200048;MA174;1000;2/3/2023
5495;1200049;MA102;2500;2/3/2023
5496;1200304;MA115;250;2/3/2023
5497;1200501;VA163;1750;2/3/2023
5498;1200502;MA101;1750;2/3/2023
5499;1200504;MA146;2500;2/3/2023
5500;1200544;MA120;2000;2/3/2023
5501;1200808;MA080;1;2/3/2023
5502;1201350;MA072;2;2/3/2023
5503;1202294;MA086;500;2/3/2023
5504;1202942;VA141;1250;2/3/2023
5505;1203143;MT118;2500;2/3/2023
5506;1204137;MA044;5000;2/3/2023
5507;1204138;MA011;500;2/3/2023
5508;1204560;MA078;2000;2/3/2023
5509;1207990;VA165;250;2/3/2023
5510;1906061;VA162;10;2/3/2023
5511;2101073;MA102;2;2/3/2023
5512;2402039;MA127;1;2/3/2023
5513;3000141;VA158;3;2/3/2023
5514;3001121;MA150;15;2/3/2023
5515;3001431;OR149;8;2/3/2023
5516;3002637;MA465;3;2/3/2023
5517;3007780;MA095;2;2/3/2023
5518;1200017;MA130;2000;3/3/2023
5519;1200044;MA045;2000;3/3/2023
5520;1200047;MA175;2000;3/3/2023
5521;1200048;VA135;2000;3/3/2023
5522;1203017;MA078;500;3/3/2023
5523;1204137;MA011;7500;3/3/2023
5524;2201046;VA157;800;3/3/2023
5525;1200051;VA161;500;4/3/2023
5526;1200052;VA138;500;4/3/2023
5527;1200056;MA153;500;4/3/2023
5528;1200059;VA157;500;4/3/2023
5529;1200821;MA465;1500;4/3/2023
5530;1200308;MA172;500;6/3/2023
5531;1200387;MA154;500;6/3/2023
5532;2036941;MA119;2;6/3/2023
5533;2100029;OR151;10;6/3/2023
5534;2103826;MA089;1;6/3/2023
5535;2105152;MA111;1;6/3/2023
5536;1200010;MA029;250;7/3/2023
5537;1200012;MA177;250;7/3/2023
5538;1200017;MA010;500;7/3/2023
5539;1200044;VA159;500;7/3/2023
5540;1200047;VA161;500;7/3/2023
5541;1200048;MA150;500;7/3/2023
5542;1200049;VA141;1000;7/3/2023
5543;1200306;VA141;2000;7/3/2023
5544;1200503;VA160;2500;7/3/2023
5545;1200807;VA136;1;7/3/2023
5546;1203143;MA094;1250;7/3/2023
5547;1204139;MA089;2000;7/3/2023
5548;1904825;OR148;4;7/3/2023
5549;2006758;MA087;10;7/3/2023
5550;2009048;OR142;200;7/3/2023
5551;2009056;MA172;200;7/3/2023
5552;2024001;MA155;100;7/3/2023
5553;2024696;MA027;100;7/3/2023
5554;2024704;OR096;100;7/3/2023
5555;2101193;MA126;10;7/3/2023
5556;3001431;MA177;3;7/3/2023
5557;3002637;OR144;3;7/3/2023
5558;3003136;MA086;2;7/3/2023
5559;1203017;VA140;2500;9/3/2023
5560;1204137;VA140;1500;9/3/2023
5561;2000277;VA136;1;9/3/2023
5562;2001686;VA133;2;9/3/2023
5563;1200052;MA126;500;10/3/2023
5564;1200056;MA045;500;10/3/2023
5565;1200059;MA168;500;10/3/2023
5566;1200418;MA042;4000;10/3/2023
5567;1200472;MA103;5;10/3/2023
5568;1200500;MA085;4000;10/3/2023
5569;1200821;VA167;2000;10/3/2023
5570;2104881;MA103;1;10/3/2023
5571;2129951;VA135;6;10/3/2023
5572;1300474;MT105;4;11/3/2023
5573;1906699;VA163;10;11/3/2023
5574;2006758;OR097;10;11/3/2023
5575;2101017;MA175;4;11/3/2023
5576;2101025;VA135;4;11/3/2023
5577;2101101;VA141;4;11/3/2023
5578;2104568;MA465;100;11/3/2023
5579;2111284;MA011;4;11/3/2023
5580;1203495;MA126;750;13/3/2023
5581;1207130;OR144;500;13/3/2023
5582;1207915;OR148;500;13/3/2023
5583;1209045;MA465;500;13/3/2023
5584;2300109;VA166;1;13/3/2023
5585;1200049;MA103;500;14/3/2023
5586;1200052;OR152;500;14/3/2023
5587;1200056;VA163;500;14/3/2023
5588;1200387;OR098;500;14/3/2023
5589;1203011;MA115;3000;14/3/2023
5590;1203143;MA068;500;14/3/2023
5591;1203495;MA079;750;14/3/2023
5592;1204138;VA136;2500;14/3/2023
5593;1207130;VA162;500;14/3/2023
5594;1207915;MA109;500;14/3/2023
5595;1209045;VA164;500;14/3/2023
5596;3003136;MA170;2;14/3/2023
5597;1200010;VA158;250;15/3/2023
5598;1200012;OR143;250;15/3/2023
5599;1200017;MA111;500;15/3/2023
5600;1200044;VA156;500;15/3/2023
5601;1200047;MA111;1000;15/3/2023
5602;1200048;MA168;1000;15/3/2023
5603;1200050;MA126;1500;15/3/2023
5604;1200060;MA010;500;15/3/2023
5605;1200063;OR098;500;15/3/2023
5606;1200064;MT118;500;15/3/2023
5607;1200065;VA136;500;15/3/2023
5608;1200066;MA170;1500;15/3/2023
5609;1200503;MA170;2000;15/3/2023
5610;1203460;OR142;500;15/3/2023
5611;1203606;MA121;500;15/3/2023
5612;1204138;MA005;3000;15/3/2023
5613;1900580;VA156;10;15/3/2023
5614;1906656;VA164;10;15/3/2023
5615;2000706;MA465;1;15/3/2023
5616;2000715;MA465;1;15/3/2023
5617;2001685;MA088;1;15/3/2023
5618;2006758;MA111;20;15/3/2023
5619;2008793;MA005;400;15/3/2023
5620;2009064;OR123;200;15/3/2023
5621;2027683;MA015;100;15/3/2023
5622;2100630;MA110;4;15/3/2023
5623;2100657;MA130;4;15/3/2023
5624;2110032;MA102;1;15/3/2023
5625;2124639;MA010;20;15/3/2023
5626;2402039;VA140;1;15/3/2023
5627;3001121;VA138;15;15/3/2023
5628;3007780;MA086;1;15/3/2023
5629;1200418;MA103;2000;16/3/2023
5630;1200500;MT118;2000;16/3/2023
5631;1903152;MA126;6;16/3/2023
5632;1906723;MA094;4;16/3/2023
5633;2006758;OR096;1;16/3/2023
5634;2200025;MA109;200;16/3/2023
5635;2201046;MA109;800;16/3/2023
5636;1200306;VA164;2000;17/3/2023
5637;1202294;MA027;1000;17/3/2023
5638;1202294;MA115;1000;17/3/2023
5639;1203320;MA079;2;17/3/2023
5640;1203436;OR144;2;17/3/2023
5641;1204560;MA114;2250;17/3/2023
5642;1208012;MA093;2000;17/3/2023
5643;2002104;VA160;2;17/3/2023
5644;2011109;MA086;2;17/3/2023
5645;2300036;MA001;80;17/3/2023
5646;2406557;MA116;1;17/3/2023
5647;1200992;OR148;2750;20/3/2023
5648;2123762;MA121;1;21/3/2023
5649;1200017;MA122;2500;22/3/2023
5650;1200044;MA154;2500;22/3/2023
5651;1200047;VA138;2500;22/3/2023
5652;1200048;VA132;2500;22/3/2023
5653;1200049;MA174;2000;22/3/2023
5654;1200302;MA115;1000;22/3/2023
5655;1200430;MA009;2000;22/3/2023
5656;1200431;MA146;2000;22/3/2023
5657;1200432;OR123;2000;22/3/2023
5658;1200435;MA150;2000;22/3/2023
5659;1200503;MA011;2500;22/3/2023
5660;1201069;MA015;2750;22/3/2023
5661;1202294;MA050;1000;22/3/2023
5662;1203012;VA167;2;22/3/2023
5663;1203017;MA059;4500;22/3/2023
5664;1203143;MA009;1750;22/3/2023
5665;1203495;MA089;250;22/3/2023
5666;1204137;MT105;11000;22/3/2023
5667;1204139;MA102;2000;22/3/2023
5668;1204300;MA050;2000;22/3/2023
5669;1211803;MA084;16;22/3/2023
5670;2001021;OR142;10;22/3/2023
5671;2006758;VA165;1;22/3/2023
5672;2011352;VA132;3;22/3/2023
5673;2400979;MA102;1;22/3/2023
5674;3001121;VA164;15;22/3/2023
5675;3003136;MA095;2;22/3/2023
5676;3300374;MA093;24;22/3/2023
5677;1200049;VA166;1000;23/3/2023
5678;1203143;MA175;2000;23/3/2023
5679;1900561;MA103;10;23/3/2023
5680;2001322;MA086;5;23/3/2023
5681;1200050;MA068;1500;27/3/2023
5682;1200060;OR145;1000;27/3/2023
5683;1200063;VA159;1000;27/3/2023
5684;1200064;VA160;1000;27/3/2023
5685;1200065;OR097;1000;27/3/2023
5686;1200066;MA072;1500;27/3/2023
5687;1201350;MA119;1;27/3/2023
5688;1203012;MA154;2;27/3/2023
5689;1203015;VA161;30;27/3/2023
5690;2002919;OR076;2;27/3/2023
5691;2006758;MA029;10;27/3/2023
5692;2014754;MA019;2;27/3/2023
5693;2023757;MA068;1;27/3/2023
5694;2100495;MA109;2;27/3/2023
5695;2402870;OR123;2;27/3/2023
5696;3003136;MA175;3;27/3/2023
5697;1207114;OR124;250;28/3/2023
5698;1207130;MA170;500;28/3/2023
5699;1207915;MT105;500;28/3/2023
5700;1209045;MA126;500;28/3/2023
5701;2100547;MA085;70;28/3/2023
5702;2100599;MA154;70;28/3/2023
5703;2101065;MA042;70;28/3/2023
5704;2101073;VA158;100;28/3/2023
5705;2104790;MA172;50;28/3/2023
5706;2104809;MA465;50;28/3/2023
5707;2107115;MA154;70;28/3/2023
5708;2107663;MA092;70;28/3/2023
5709;2107749;MA169;70;28/3/2023
5710;2107926;MA129;30;28/3/2023
5711;2107950;MA101;50;28/3/2023
5712;2108001;VA160;50;28/3/2023
5713;2181492;MA112;70;28/3/2023
5714;3001121;MA059;15;28/3/2023
5715;3001431;MA095;3;28/3/2023
5716;1200010;OR097;250;29/3/2023
5717;1200012;MA085;250;29/3/2023
5718;1200049;MA120;500;29/3/2023
5719;1200178;MA019;500;29/3/2023
5720;1200259;VA165;500;29/3/2023
5721;1200308;VA140;500;29/3/2023
5722;1200501;OR142;500;29/3/2023
5723;1200502;MA155;500;29/3/2023
5724;1200542;VA157;500;29/3/2023
5725;1200821;MA103;1500;29/3/2023
5726;1203017;VA158;500;29/3/2023
5727;1203143;OR098;500;29/3/2023
5728;1203525;MA147;500;29/3/2023
5729;1203592;MA106;500;29/3/2023
5730;1207114;OR125;250;29/3/2023
5731;2103826;VA163;1;29/3/2023
5732;2107562;MA091;1;29/3/2023
5733;3003136;OR151;3;29/3/2023
5734;3200044;MA001;2;29/3/2023
5735;3200071;VA167;1;29/3/2023
5736;1200037;OR143;4;30/3/2023
5737;1200049;MA090;2000;30/3/2023
5738;1203143;MA108;2000;30/3/2023
5739;1207990;MA015;2250;30/3/2023
5740;2001685;MA042;1;30/3/2023
5741;2006758;MA029;10;30/3/2023
5742;2010198;MA001;1;30/3/2023
5743;2100266;MA174;12;30/3/2023
5744;2104407;MA092;3;30/3/2023
5745;2104733;MA107;3;30/3/2023
5746;2107977;MA009;2;30/3/2023
5747;2108087;VA160;1;30/3/2023
5748;2200025;MA036;200;30/3/2023
5749;2201046;VA132;1600;30/3/2023
5750;2300109;MA095;1;30/3/2023
5751;3600017;OR148;5;30/3/2023
5752;1200544;MA079;1000;31/3/2023
5753;1204560;VA161;2250;31/3/2023
5754;1205897;MA107;3;31/3/2023
5755;1905812;MA085;5;31/3/2023
5756;2006235;MA113;100;31/3/2023
5757;3600017;OR096;3;31/3/2023
5758;1904268;MA050;2;1/4/2023
5759;2001036;MA088;4;1/4/2023
5760;2100029;MA113;5;1/4/2023
5761;2402870;OR143;2;1/4/2023
5762;1200049;MA095;1000;3/4/2023
5763;1200051;MA055;1000;3/4/2023
5764;1200052;MA094;500;3/4/2023
5765;1200056;MA111;500;3/4/2023
5766;1200059;VA156;500;3/4/2023
5767;1200066;MA168;500;3/4/2023
5768;1200404;MA045;250;3/4/2023
5769;1200412;MA005;250;3/4/2023
5770;1200821;MA080;2000;3/4/2023
5771;1203011;MA089;250;3/4/2023
5772;1203143;MA073;1000;3/4/2023
5773;1204560;MA129;500;3/4/2023
5774;1205968;MA089;50;3/4/2023
5775;2001036;MA172;2;3/4/2023
5776;2002493;MA171;4;3/4/2023
5777;2003133;MT104;4;3/4/2023
5778;2003134;MA111;2;3/4/2023
5779;2200025;MA036;200;3/4/2023
5780;2201046;MA128;800;3/4/2023
5781;3001784;VA166;30;3/4/2023
5782;3200071;MA095;5;3/4/2023
5783;1200306;VA138;2000;4/4/2023
5784;1201123;VA167;2750;4/4/2023
5785;1204138;MT118;2500;4/4/2023
5786;1207741;MA027;250;4/4/2023
5787;1208012;MA127;1000;4/4/2023
5788;2006758;MA055;20;4/4/2023
5789;2100037;VA167;1;4/4/2023
5790;2104087;VA163;2;4/4/2023
5791;2106817;MA129;1;4/4/2023
5792;2107589;MA174;1;4/4/2023
5793;2107597;MA111;1;4/4/2023
5794;2110032;MA089;1;4/4/2023
5795;2300036;VA137;60;4/4/2023
5796;2406557;VA156;1;4/4/2023
5797;3003136;MA086;3;4/4/2023
5798;1200049;MT118;1500;5/4/2023
5799;1200308;MA128;3250;5/4/2023
5800;1200917;OR142;2;5/4/2023
5801;1203143;MA129;1500;5/4/2023
5802;1205778;MA009;3000;5/4/2023
5803;1205963;MA115;50;5/4/2023
5804;1205972;OR125;50;5/4/2023
5805;2100118;MA177;4;5/4/2023
5806;2106701;MA107;1;5/4/2023
5807;2106728;MA111;1;5/4/2023
5808;2106760;MA465;1;5/4/2023
5809;2106779;MA128;1;5/4/2023
5810;1200017;MT117;500;6/4/2023
5811;1200044;MA129;500;6/4/2023
5812;1200047;MA122;500;6/4/2023
5813;1200048;OR123;500;6/4/2023
5814;1200826;MA465;1;6/4/2023
5815;1200992;MA101;250;6/4/2023
5816;1201069;MA127;250;6/4/2023
5817;1201123;MA086;250;6/4/2023
5818;1201727;VA161;250;6/4/2023
5819;1204137;MA128;2500;6/4/2023
5820;1900910;VA163;3;6/4/2023
5821;2006758;MA090;10;6/4/2023
5822;2008793;OR123;400;6/4/2023
5823;2009048;MA109;100;6/4/2023
5824;2009064;MA073;100;6/4/2023
5825;2027683;MA172;100;6/4/2023
5826;2100487;MA068;1;6/4/2023
5827;3003136;OR099;5;6/4/2023
5828;1200037;MA027;4;10/4/2023
5829;2005123;MA113;1;10/4/2023
5830;2106698;MA131;1;10/4/2023
5831;2106701;VA133;1;10/4/2023
5832;1200017;MA092;500;11/4/2023
5833;1200047;VA156;500;11/4/2023
5834;1200048;MA465;500;11/4/2023
5835;1200049;MA081;500;11/4/2023
5836;1200051;VA163;500;11/4/2023
5837;1200052;OR099;500;11/4/2023
5838;1200056;MA126;500;11/4/2023
5839;1200059;VA138;500;11/4/2023
5840;1200308;MA150;250;11/4/2023
5841;1200543;MA084;1500;11/4/2023
5842;1200821;MA112;1500;11/4/2023
5843;1201350;MA115;1;11/4/2023
5844;1203143;MA109;500;11/4/2023
5845;1205145;MA081;500;11/4/2023
5846;1210214;MA112;500;11/4/2023
5847;1210222;VA135;500;11/4/2023
5848;1210230;MA168;500;11/4/2023
5849;1210249;MA009;500;11/4/2023
5850;3001121;OR125;15;11/4/2023
5851;1200051;MA130;500;12/4/2023
5852;1200052;MA119;500;12/4/2023
5853;1200056;MA111;500;12/4/2023
5854;1200072;MA150;3000;12/4/2023
5855;1200821;MA079;2000;12/4/2023
5856;1204138;VA157;3000;12/4/2023
5857;1213056;MA170;2500;12/4/2023
5858;1906672;MA009;2;12/4/2023
5859;1200017;OR145;500;13/4/2023
5860;1200044;VA159;500;13/4/2023
5861;1200047;MA150;500;13/4/2023
5862;1200048;OR124;500;13/4/2023
5863;1200543;VA162;2000;13/4/2023
5864;2200025;VA136;200;13/4/2023
5865;2023757;VA138;1;14/4/2023
5866;1200037;MA465;2;15/4/2023
5867;2100029;VA138;10;15/4/2023
5868;2100266;MA029;12;15/4/2023
5869;2103826;MA174;1;15/4/2023
5870;2153246;MT117;1;15/4/2023
5871;1200034;MA106;1;17/4/2023
5872;1200049;MA114;3000;17/4/2023
5873;1200050;OR142;1000;17/4/2023
5874;1200051;MA153;500;17/4/2023
5875;1200052;VA164;500;17/4/2023
5876;1200056;MA147;500;17/4/2023
5877;1200059;MA126;500;17/4/2023
5878;1200066;OR098;1000;17/4/2023
5879;1200072;MA029;8500;17/4/2023
5880;1200308;VA132;500;17/4/2023
5881;1200821;MT104;2000;17/4/2023
5882;1203011;MA059;250;17/4/2023
5883;1203143;MA107;3500;17/4/2023
5884;1204138;VA141;7500;17/4/2023
5885;1207114;MA027;1000;17/4/2023
5886;1207130;MA109;1000;17/4/2023
5887;1207489;MA089;250;17/4/2023
5888;1207741;OR076;500;17/4/2023
5889;2101106;VA157;30;17/4/2023
5890;2101114;MA044;30;17/4/2023
5891;3001121;MA045;15;17/4/2023
5892;3001431;MA088;3;17/4/2023
5893;3002586;VA162;20;17/4/2023
5894;3002637;MA045;3;17/4/2023
5895;3003102;MT117;50;17/4/2023
5896;3003136;MA100;2;17/4/2023
5897;1200047;MA465;500;18/4/2023
